# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.500000000000000000e+03 1.580000000000000000e+03 1.739999999999999858e+01 1.649999999999999911e+00
1.600000000000000000e+03 1.639000000000000000e+03 1.653999999999999915e+01 1.709999999999999964e+00
1.700000000000000000e+03 1.694000000000000000e+03 1.577999999999999936e+01 1.770000000000000018e+00
1.800000000000000000e+03 1.745000000000000000e+03 1.508000000000000007e+01 1.820000000000000062e+00
2.000000000000000000e+03 1.838000000000000000e+03 1.388000000000000078e+01 1.929999999999999938e+00
2.250000000000000000e+03 1.937000000000000000e+03 1.264000000000000057e+01 2.060000000000000053e+00
2.500000000000000000e+03 2.019000000000000000e+03 1.160999999999999943e+01 2.189999999999999947e+00
2.750000000000000000e+03 2.088000000000000000e+03 1.075999999999999979e+01 2.310000000000000053e+00
3.000000000000000000e+03 2.145000000000000000e+03 1.002999999999999936e+01 2.430000000000000160e+00
3.250000000000000000e+03 2.191000000000000000e+03 9.398999999999999133e+00 2.540000000000000036e+00
3.500000000000000000e+03 2.228000000000000000e+03 8.849000000000000199e+00 2.649999999999999911e+00
3.750000000000000000e+03 2.258000000000000000e+03 8.365000000000000213e+00 2.759999999999999787e+00
4.000000000000000000e+03 2.282000000000000000e+03 7.934999999999999609e+00 2.870000000000000107e+00
4.500000000000000000e+03 2.315000000000000000e+03 7.203999999999999737e+00 3.089999999999999858e+00
5.000000000000000000e+03 2.332000000000000000e+03 6.605000000000000426e+00 3.299999999999999822e+00
5.500000000000000000e+03 2.340000000000000000e+03 6.104000000000000092e+00 3.509999999999999787e+00
6.000000000000000000e+03 2.340000000000000000e+03 5.679000000000000270e+00 3.729999999999999982e+00
6.500000000000000000e+03 2.334000000000000000e+03 5.312999999999999723e+00 3.939999999999999947e+00
7.000000000000000000e+03 2.326000000000000000e+03 4.993999999999999773e+00 4.150000000000000355e+00
8.000000000000000000e+03 2.302000000000000000e+03 4.466000000000000192e+00 4.580000000000000071e+00
9.000000000000000000e+03 2.273000000000000000e+03 4.044999999999999929e+00 5.019999999999999574e+00
1.000000000000000000e+04 2.241000000000000000e+03 3.701000000000000068e+00 5.459999999999999964e+00
